10,0.1,0,0.00990836560418132,0.0118941046626066,0.00852178344467396
10,0.2,0,0.0198140837938299,0.0215407714099653,0.0170153067720666
10,0.3,0,0.0297171556298473,0.0355141885528181,0.0246533973217316
10,0.4,0,0.0396175821725684,0.0469531603676252,0.0339927938425094
10,0.5,0,0.0495153644817617,0.061106441755585,0.0448303010014356
10,0.6,0,0.0594105036166297,0.0665315202079109,0.0531942207916546
10,0.7,0,0.0693030006358089,0.0921033487731372,0.0621506998635878
10,0.8,0,0.0791928565973714,0.0914351159026521,0.0673131216263091
10,0.9,0,0.0890800725588233,0.106412518041455,0.0692853857003742
10,1,0,0.0989646495771071,0.112517505267029,0.0865161097950344
10,1.1,0,0.108846588708601,0.127944157189718,0.0931801871523721
10,1.2,0,0.118725891009119,0.136353467113564,0.104502936655021
10,1.3,0,0.128602557533911,0.142881545505119,0.114832306973663
10,1.4,0,0.138476589337667,0.165630827599751,0.111469402199899
10,1.5,0,0.148347987474511,0.180281342811219,0.123676030705435
10,1.6,0,0.158216752998006,0.178712105575657,0.141951014595132
10,1.7,0,0.168082886961154,0.182234426702595,0.150949749086452
10,1.8,0,0.177946390416393,0.19997755877642,0.153462691233466
10,1.9,0,0.187807264415603,0.21041635233448,0.16608933909258
10,2,0,0.197665510010101,0.212803213772002,0.185497387900938
10,2.1,0,0.207521128250645,0.236769061267788,0.183670829186769
10,2.2,0,0.217374120187431,0.242078335917864,0.201392590670873
10,2.3,0,0.227224486870099,0.265096749398472,0.207956535710567
10,2.4,0,0.237072229347726,0.256065376561103,0.204312379529838
10,2.5,0,0.24691734866883,0.270460677994867,0.216275253158466
10,2.6,0,0.256759845881376,0.276804174722035,0.236997648075445
10,2.7,0,0.266599722032764,0.292356280133211,0.235064018287976
10,2.8,0,0.27643697816984,0.300131111061361,0.245571725091565
10,2.9,0,0.286271615338892,0.308601471691867,0.257726712319821
10,3,0,0.296103634585649,0.309717484599989,0.266639310132864
10,3.1,0,0.305933036955288,0.333941032892807,0.275096421734017
10,3.2,0,0.315759823492424,0.343203419998655,0.296808123872363
10,3.3,0,0.325583995241122,0.353114814893075,0.311792165600247
10,3.4,0,0.335405553244884,0.376605804297787,0.315938600734086
10,3.5,0,0.345224498546664,0.406414020241827,0.322428877803836
10,3.6,0,0.355040832188859,0.394590545992281,0.329455238921389
10,3.7,0,0.364854555213308,0.384973252838933,0.348068078096067
10,3.8,0.001,0.374201508818272,0.399117597075708,0.334238071112924
10,3.9,0.001,0.383994040224917,0.438530853739204,0.359853102554207
10,4,0.002,0.393085955396466,0.441346604942213,0.34790827150569
10,4.1,0.003,0.401935681852479,0.43327254223345,0.370339488929652
10,4.2,0.003,0.411628278175037,0.45404731205166,0.383150626293449
10,4.3,0.003,0.421315663391126,0.484497372036104,0.375526844004564
10,4.4,0.004,0.429686535493953,0.480710500081281,0.407850570443823
10,4.5,0.005,0.439002381183164,0.483841450116419,0.389886323161795
10,4.6,0.009,0.445780284168865,0.492898484018849,0.411149037653837
10,4.7,0.009,0.455349313951825,0.479526573501602,0.407685129304111
10,4.8,0.01,0.46461701037214,0.508996694219848,0.432154502582061
10,4.9,0.012,0.474184144778887,0.497359398365106,0.452774870249459
10,5,0.012,0.483768528803024,0.501423971729252,0.45216089683956
10,5.1,0.016,0.491929274740875,0.541943233172701,0.440345662328561
10,5.2,0.016,0.50147340676684,0.526500619196722,0.473251472819872
10,5.3,0.021,0.510383037827288,0.542546348602734,0.483142805886187
10,5.4,0.021,0.519948514637399,0.57511371101273,0.45335465425259
10,5.5,0.021,0.529430484287403,0.548973401080341,0.51141979869825
10,5.6,0.021,0.538818266714655,0.588457075738102,0.493893070389861
10,5.7,0.028,0.540412160539201,0.56486891185094,0.518572822093124
10,5.8,0.032,0.543840214982631,0.590770120121076,0.514320565677403
10,5.9,0.032,0.552976187551206,0.587516322450918,0.517125654162646
10,5.99999999999999,0.041,0.5600981927457,0.607884398750778,0.514007644345775
10,6.09999999999999,0.041,0.569223117173491,0.596262996707092,0.546666424232756
10,6.19999999999999,0.041,0.57834131230532,0.616443434227381,0.549106941798528
10,6.29999999999999,0.046,0.580218743516726,0.633459015272031,0.552656058417263
10,6.39999999999999,0.046,0.589213333038207,0.607217292423652,0.562204602314815
10,6.49999999999999,0.047,0.597051351997557,0.651754036991508,0.575165834951665
10,6.59999999999999,0.06,0.598499842718834,0.667520826343296,0.55968750689529
10,6.69999999999999,0.064,0.612840328581213,0.624879214942685,0.594244749322519
10,6.79999999999999,0.069,0.618076978368373,0.6755414759816,0.579153810795635
10,6.89999999999999,0.069,0.627063755497619,0.660732222743416,0.578601034282659
10,6.99999999999999,0.069,0.6360475930416,0.667547451492095,0.602209941994734
10,7.09999999999999,0.082,0.629318594010101,0.664401511886683,0.55279763950243
10,7.19999999999999,0.091,0.63602502481179,0.656544074185187,0.586265462758503
10,7.29999999999999,0.091,0.644634329029035,0.672524535562951,0.620080625014939
10,7.39999999999999,0.1,0.643307698027945,0.673700254336283,0.573795619981964
10,7.49999999999999,0.1,0.651776853127681,0.696604101624995,0.615430778435776
10,7.59999999999999,0.105,0.666858837993661,0.703562765824982,0.631647751703682
10,7.69999999999999,0.114,0.667022445224537,0.708539962827633,0.638344081446805
10,7.79999999999999,0.115,0.673286876368201,0.707119917454725,0.646887068821841
10,7.89999999999999,0.115,0.681666797736122,0.713529404618027,0.638097531613306
10,7.99999999999999,0.127,0.669825452041061,0.73011622160875,0.637143343284281
10,8.09999999999999,0.131,0.673807096392877,0.712402135119003,0.63080798880604
10,8.19999999999999,0.131,0.681809150304502,0.725433149468101,0.642726182812724
10,8.29999999999999,0.131,0.689803780678423,0.727349124593988,0.662181218198099
10,8.39999999999999,0.131,0.697790997840124,0.726517811974001,0.67114578302766
10,8.49999999999999,0.131,0.70577081209594,0.74491335401204,0.672281360807853
10,8.59999999999999,0.143,0.723421801330029,0.759533717873751,0.685086472886727
10,8.69999999999999,0.149,0.726400380953383,0.747708815524022,0.707189454856054
10,8.79999999999998,0.149,0.734635629781782,0.764327870705206,0.706149130650493
10,8.89999999999998,0.151,0.743351322268207,0.775910342566742,0.672610529445888
10,8.99999999999998,0.168,0.728058958404738,0.771013726482822,0.681721816831965
10,9.09999999999998,0.168,0.735885453309218,0.798062750443177,0.704387170646088
10,9.19999999999998,0.176,0.728205239009741,0.756063723146034,0.692507022616588
10,9.29999999999998,0.176,0.735860553453068,0.77474804241911,0.703106508211008
10,9.39999999999998,0.179,0.751579534289479,0.778135785066018,0.726308235600378
10,9.49999999999998,0.184,0.755267983143975,0.774111408747937,0.734011512901152
10,9.59999999999998,0.184,0.76217505426645,0.834045425085907,0.717582406266757
10,9.69999999999998,0.187,0.761162315173452,0.783453347881816,0.739766929627847
10,9.79999999999998,0.188,0.766124728442913,0.787989343730771,0.746916352861625
10,9.89999999999998,0.19,0.76655708613452,0.80432588484681,0.730581085384881
10,9.99999999999998,0.207,0.765228341392465,0.82226838291166,0.732334593995748
