1,0.3,0.1,1.12045060622403
1,0.3,0.1,1.12045060622403
1,0.3,0.2,1.26463778432384
1,0.3,0.3,1.46472601647726
1,0.3,0.4,1.69047713360643
1,0.3,0.5,1.96037421856291
1,0.3,0.6,2.3229973748567
1,0.3,0.7,2.97472808508953
1,0.3,0.8,4.76085637695836
1,0.3,0.9,12.7815243717427
1,0.3,1,32.5641117453902
