0.05,0.06,1.05696042936701,1.0623705732015
0.1,0.12,1.12065931856914,1.14187632266536
0.15,0.18,1.20001553550939,1.24588110139376
0.2,0.24,1.28099065552032,1.42301565236594
0.25,0.3,1.37143226622903,1.66057031986598
0.3,0.36,1.48469082092262,2.09396115604373
0.35,0.42,1.66565007461882,2.87737367363516
0.4,0.48,1.74151432079823,5.42372490087454
0.45,0.54,1.98372451668193,23.5291908885558
0.5,0.6,2.1378740799157,197.149917967238
