1,0.1,1.099095482
1,0.2,1.238254891
1,0.3,1.433863586
1,0.4,1.696030986
1,0.5,2.06653239
1,0.6,2.600592919
1,0.7,3.310116562
1,0.8,4.654276693
1,0.9,6.924263896
1,1,13.28459746
